src,dst,kind
article-78,obligation-article-78-6,HAS_OBLIGATION
article-78,obligation-article-78-7,HAS_OBLIGATION
article-78,obligation-article-78-8,HAS_OBLIGATION
article-78,risk-high,CLASSIFIES_AS
article-79,article-3,REFERENCES
article-79,article-77,REFERENCES
article-79,article-77,REFERENCES
article-79,article-77,REFERENCES
article-79,article-18,REFERENCES
article-79,article-5,REFERENCES
article-79,article-50,REFERENCES
article-79,article-18,REFERENCES
article-79,article-5,REFERENCES
article-79,obligation-article-79-0,HAS_OBLIGATION
article-79,obligation-article-79-1,HAS_OBLIGATION
article-79,obligation-article-79-2,HAS_OBLIGATION
article-79,obligation-article-79-3,HAS_OBLIGATION
article-79,obligation-article-79-4,HAS_OBLIGATION
article-79,obligation-article-79-5,HAS_OBLIGATION
article-79,obligation-article-79-6,HAS_OBLIGATION
article-79,obligation-article-79-7,HAS_OBLIGATION
article-79,obligation-article-79-8,HAS_OBLIGATION
article-79,obligation-article-79-9,HAS_OBLIGATION
article-79,obligation-article-79-10,HAS_OBLIGATION
article-79,obligation-article-79-11,HAS_OBLIGATION
article-79,obligation-article-79-12,HAS_OBLIGATION
article-79,obligation-article-79-13,HAS_OBLIGATION
article-79,obligation-article-79-14,HAS_OBLIGATION
article-79,obligation-article-79-15,HAS_OBLIGATION
article-79,obligation-article-79-16,HAS_OBLIGATION
article-79,obligation-article-79-17,HAS_OBLIGATION
article-79,obligation-article-79-18,HAS_OBLIGATION
article-79,risk-high,CLASSIFIES_AS
article-8,article-9,REFERENCES
article-8,annex-i,REFERENCES
article-8,annex-i,REFERENCES
article-8,obligation-article-8-0,HAS_OBLIGATION
article-8,obligation-article-8-1,HAS_OBLIGATION
article-8,obligation-article-8-2,HAS_OBLIGATION
obligation-article-8-2,actor-provider,IMPOSES_ON
article-8,obligation-article-8-3,HAS_OBLIGATION
obligation-article-8-3,actor-provider,IMPOSES_ON
article-8,risk-high,CLASSIFIES_AS
article-80,article-6,REFERENCES
article-80,article-6,REFERENCES
article-80,article-99,REFERENCES
article-80,article-79,REFERENCES
article-80,article-99,REFERENCES
article-80,article-11,REFERENCES
article-80,article-71,REFERENCES
article-80,annex-iii,REFERENCES
article-80,obligation-article-80-0,HAS_OBLIGATION
obligation-article-80-0,actor-provider,IMPOSES_ON
article-80,obligation-article-80-1,HAS_OBLIGATION
obligation-article-80-1,actor-provider,IMPOSES_ON
article-80,obligation-article-80-2,HAS_OBLIGATION
obligation-article-80-2,actor-provider,IMPOSES_ON
article-80,obligation-article-80-3,HAS_OBLIGATION
obligation-article-80-3,actor-provider,IMPOSES_ON
article-80,obligation-article-80-4,HAS_OBLIGATION
obligation-article-80-4,actor-provider,IMPOSES_ON
article-80,obligation-article-80-5,HAS_OBLIGATION
obligation-article-80-5,actor-provider,IMPOSES_ON
article-80,obligation-article-80-6,HAS_OBLIGATION
obligation-article-80-6,actor-provider,IMPOSES_ON
article-80,obligation-article-80-7,HAS_OBLIGATION
obligation-article-80-7,actor-provider,IMPOSES_ON
article-80,risk-high,CLASSIFIES_AS
article-81,article-79,REFERENCES
article-81,article-5,REFERENCES
article-81,article-5,REFERENCES
article-81,article-79,REFERENCES
article-81,article-11,REFERENCES
article-81,obligation-article-81-0,HAS_OBLIGATION
article-81,obligation-article-81-1,HAS_OBLIGATION
article-81,obligation-article-81-2,HAS_OBLIGATION
article-81,obligation-article-81-3,HAS_OBLIGATION
article-81,obligation-article-81-4,HAS_OBLIGATION
article-81,obligation-article-81-5,HAS_OBLIGATION
article-82,article-79,REFERENCES
article-82,article-77,REFERENCES
article-82,obligation-article-82-0,HAS_OBLIGATION
article-82,obligation-article-82-1,HAS_OBLIGATION
obligation-article-82-1,actor-provider,IMPOSES_ON
article-82,obligation-article-82-2,HAS_OBLIGATION
article-82,obligation-article-82-3,HAS_OBLIGATION
article-82,obligation-article-82-4,HAS_OBLIGATION
article-82,obligation-article-82-5,HAS_OBLIGATION
article-82,obligation-article-82-6,HAS_OBLIGATION
article-82,obligation-article-82-7,HAS_OBLIGATION
article-82,risk-high,CLASSIFIES_AS
article-83,article-48,REFERENCES
article-83,article-47,REFERENCES
article-83,article-47,REFERENCES
article-83,article-71,REFERENCES
article-83,obligation-article-83-0,HAS_OBLIGATION
obligation-article-83-0,actor-provider,IMPOSES_ON
article-83,obligation-article-83-1,HAS_OBLIGATION
article-83,risk-high,CLASSIFIES_AS
article-84,article-21,REFERENCES
article-84,obligation-article-84-0,HAS_OBLIGATION
article-84,obligation-article-84-1,HAS_OBLIGATION
article-85,obligation-article-85-0,HAS_OBLIGATION
article-86,annex-iii,REFERENCES
article-86,obligation-article-86-0,HAS_OBLIGATION
obligation-article-86-0,actor-deployer,IMPOSES_ON
article-86,obligation-article-86-1,HAS_OBLIGATION
article-86,obligation-article-86-2,HAS_OBLIGATION
article-86,risk-high,CLASSIFIES_AS
article-87,obligation-article-87-0,HAS_OBLIGATION
article-88,article-94,REFERENCES
article-88,article-75,REFERENCES
article-88,obligation-article-88-0,HAS_OBLIGATION
obligation-article-88-0,actor-provider,IMPOSES_ON
article-88,obligation-article-88-1,HAS_OBLIGATION
article-89,obligation-article-89-0,HAS_OBLIGATION
obligation-article-89-0,actor-provider,IMPOSES_ON
article-89,obligation-article-89-1,HAS_OBLIGATION
obligation-article-89-1,actor-provider,IMPOSES_ON
article-9,article-72,REFERENCES
article-9,article-13,REFERENCES
article-9,article-60,REFERENCES
article-9,obligation-article-9-0,HAS_OBLIGATION
article-9,obligation-article-9-1,HAS_OBLIGATION
article-9,obligation-article-9-2,HAS_OBLIGATION
article-9,obligation-article-9-3,HAS_OBLIGATION
article-9,obligation-article-9-4,HAS_OBLIGATION
article-9,obligation-article-9-5,HAS_OBLIGATION
article-9,obligation-article-9-6,HAS_OBLIGATION
obligation-article-9-6,actor-deployer,IMPOSES_ON
article-9,obligation-article-9-7,HAS_OBLIGATION
obligation-article-9-7,actor-deployer,IMPOSES_ON
article-9,obligation-article-9-8,HAS_OBLIGATION
article-9,obligation-article-9-9,HAS_OBLIGATION
article-9,obligation-article-9-10,HAS_OBLIGATION
article-9,obligation-article-9-11,HAS_OBLIGATION
article-9,obligation-article-9-12,HAS_OBLIGATION
obligation-article-9-12,actor-provider,IMPOSES_ON
article-9,risk-high,CLASSIFIES_AS
article-90,article-51,REFERENCES
article-90,obligation-article-90-0,HAS_OBLIGATION
article-90,obligation-article-90-1,HAS_OBLIGATION
obligation-article-90-1,actor-provider,IMPOSES_ON
article-91,article-68,REFERENCES
article-91,article-101,REFERENCES
article-91,obligation-article-91-0,HAS_OBLIGATION
article-91,obligation-article-91-1,HAS_OBLIGATION
obligation-article-91-1,actor-provider,IMPOSES_ON
article-91,obligation-article-91-2,HAS_OBLIGATION
obligation-article-91-2,actor-provider,IMPOSES_ON
article-91,obligation-article-91-3,HAS_OBLIGATION
article-92,article-91,REFERENCES
article-92,article-90,REFERENCES
article-92,article-68,REFERENCES
article-92,article-68,REFERENCES
article-92,article-101,REFERENCES
article-92,article-98,REFERENCES
article-92,obligation-article-92-0,HAS_OBLIGATION
article-92,obligation-article-92-1,HAS_OBLIGATION
article-92,obligation-article-92-2,HAS_OBLIGATION
obligation-article-92-2,actor-provider,IMPOSES_ON
article-92,obligation-article-92-3,HAS_OBLIGATION
obligation-article-92-3,actor-provider,IMPOSES_ON
article-92,obligation-article-92-4,HAS_OBLIGATION
article-92,obligation-article-92-5,HAS_OBLIGATION
article-93,article-92,REFERENCES
article-94,article-18,REFERENCES
article-94,obligation-article-94-0,HAS_OBLIGATION
obligation-article-94-0,actor-provider,IMPOSES_ON
article-95,obligation-article-95-0,HAS_OBLIGATION
article-95,obligation-article-95-1,HAS_OBLIGATION
obligation-article-95-1,actor-deployer,IMPOSES_ON
article-95,obligation-article-95-2,HAS_OBLIGATION
article-95,risk-high,CLASSIFIES_AS
article-96,article-5,REFERENCES
article-96,article-50,REFERENCES
article-96,article-3,REFERENCES
article-96,article-8,REFERENCES
article-96,article-9,REFERENCES
article-96,article-17,REFERENCES
article-96,annex-i,REFERENCES
article-96,annex-i,REFERENCES
article-96,obligation-article-96-0,HAS_OBLIGATION
article-96,obligation-article-96-1,HAS_OBLIGATION
article-96,obligation-article-96-2,HAS_OBLIGATION
article-96,obligation-article-96-3,HAS_OBLIGATION
article-97,article-6,REFERENCES
article-97,article-7,REFERENCES
article-97,article-11,REFERENCES
article-97,article-43,REFERENCES
article-97,article-47,REFERENCES
article-97,article-51,REFERENCES
article-97,article-52,REFERENCES
article-97,article-53,REFERENCES
article-97,article-2,REFERENCES
article-97,article-30,REFERENCES
article-97,article-2,REFERENCES
article-97,article-6,REFERENCES
article-97,article-7,REFERENCES
article-97,article-11,REFERENCES
article-97,article-30,REFERENCES
article-97,article-43,REFERENCES
article-97,article-47,REFERENCES
article-97,article-51,REFERENCES
article-97,article-52,REFERENCES
article-97,article-53,REFERENCES
article-97,article-2,REFERENCES
article-97,article-6,REFERENCES
article-97,article-7,REFERENCES
article-97,article-11,REFERENCES
article-97,article-30,REFERENCES
article-97,article-43,REFERENCES
article-97,article-47,REFERENCES
article-97,article-51,REFERENCES
article-97,article-52,REFERENCES
article-97,article-53,REFERENCES
article-97,obligation-article-97-0,HAS_OBLIGATION
article-97,obligation-article-97-1,HAS_OBLIGATION
article-97,obligation-article-97-2,HAS_OBLIGATION
article-97,obligation-article-97-3,HAS_OBLIGATION
article-97,obligation-article-97-4,HAS_OBLIGATION
article-97,obligation-article-97-5,HAS_OBLIGATION
article-97,obligation-article-97-6,HAS_OBLIGATION
article-97,obligation-article-97-7,HAS_OBLIGATION
article-97,obligation-article-97-8,HAS_OBLIGATION
article-97,obligation-article-97-9,HAS_OBLIGATION
article-97,obligation-article-97-10,HAS_OBLIGATION
article-98,article-5,REFERENCES
article-98,obligation-article-98-0,HAS_OBLIGATION
article-98,obligation-article-98-1,HAS_OBLIGATION
article-98,obligation-article-98-2,HAS_OBLIGATION
article-99,article-96,REFERENCES
article-99,article-5,REFERENCES
article-99,article-16,REFERENCES
article-99,article-22,REFERENCES
article-99,article-23,REFERENCES
article-99,article-24,REFERENCES
article-99,article-25,REFERENCES
article-99,article-26,REFERENCES
article-99,article-31,REFERENCES
article-99,article-33,REFERENCES
article-99,article-34,REFERENCES
article-99,article-50,REFERENCES
article-99,obligation-article-99-0,HAS_OBLIGATION
article-99,obligation-article-99-1,HAS_OBLIGATION
article-99,obligation-article-99-2,HAS_OBLIGATION
article-99,obligation-article-99-3,HAS_OBLIGATION
article-99,obligation-article-99-4,HAS_OBLIGATION
article-99,obligation-article-99-5,HAS_OBLIGATION
obligation-article-99-5,actor-provider,IMPOSES_ON
article-99,obligation-article-99-6,HAS_OBLIGATION
article-99,obligation-article-99-7,HAS_OBLIGATION
article-99,obligation-article-99-8,HAS_OBLIGATION
article-99,obligation-article-99-9,HAS_OBLIGATION
article-99,obligation-article-99-10,HAS_OBLIGATION
article-99,obligation-article-99-11,HAS_OBLIGATION
article-99,obligation-article-99-12,HAS_OBLIGATION
article-99,obligation-article-99-13,HAS_OBLIGATION
recital-104,article-4,REFERENCES
recital-106,article-4,REFERENCES
recital-121,article-2,REFERENCES
recital-122,article-54,REFERENCES
recital-122,risk-high,CLASSIFIES_AS
recital-123,risk-high,CLASSIFIES_AS
recital-124,risk-high,CLASSIFIES_AS
recital-125,risk-high,CLASSIFIES_AS
recital-126,annex-i,REFERENCES
recital-128,risk-high,CLASSIFIES_AS
recital-129,risk-high,CLASSIFIES_AS
recital-130,risk-high,CLASSIFIES_AS
recital-131,risk-high,CLASSIFIES_AS
recital-132,risk-high,CLASSIFIES_AS
recital-136,article-16,REFERENCES
recital-136,article-16,REFERENCES
recital-14,article-4,REFERENCES
recital-14,article-3,REFERENCES
recital-14,article-3,REFERENCES
recital-140,article-6,REFERENCES
recital-140,article-9,REFERENCES
recital-140,article-4,REFERENCES
recital-140,article-10,REFERENCES
recital-140,article-22,REFERENCES
recital-140,article-24,REFERENCES
recital-141,risk-high,CLASSIFIES_AS
recital-146,risk-high,CLASSIFIES_AS
recital-149,article-30,REFERENCES
recital-149,article-33,REFERENCES
recital-155,risk-high,CLASSIFIES_AS
recital-157,risk-high,CLASSIFIES_AS
recital-158,risk-high,CLASSIFIES_AS
recital-159,risk-high,CLASSIFIES_AS
recital-160,article-9,REFERENCES
recital-160,risk-high,CLASSIFIES_AS
recital-161,risk-high,CLASSIFIES_AS
recital-164,article-18,REFERENCES
recital-165,risk-high,CLASSIFIES_AS
recital-166,risk-high,CLASSIFIES_AS
recital-171,risk-high,CLASSIFIES_AS
recital-173,risk-high,CLASSIFIES_AS
recital-174,risk-high,CLASSIFIES_AS
recital-176,article-5,REFERENCES
recital-177,risk-high,CLASSIFIES_AS
recital-178,risk-high,CLASSIFIES_AS
recital-180,article-42,REFERENCES
recital-22,risk-high,CLASSIFIES_AS
recital-24,article-4,REFERENCES
recital-24,article-4,REFERENCES
recital-26,risk-high,CLASSIFIES_AS
recital-3,article-16,REFERENCES
recital-3,article-16,REFERENCES
recital-33,article-2,REFERENCES
recital-33,risk-unacceptable,CLASSIFIES_AS
recital-38,article-16,REFERENCES
recital-38,article-10,REFERENCES
recital-38,article-10,REFERENCES
recital-38,article-8,REFERENCES
recital-39,article-10,REFERENCES
recital-39,article-9,REFERENCES
recital-39,article-10,REFERENCES
recital-39,article-9,REFERENCES
recital-40,article-5,REFERENCES
recital-40,article-5,REFERENCES
recital-40,article-5,REFERENCES
recital-40,article-5,REFERENCES
recital-40,article-26,REFERENCES
recital-40,article-16,REFERENCES
recital-40,article-16,REFERENCES
recital-41,article-5,REFERENCES
recital-41,article-5,REFERENCES
recital-41,article-5,REFERENCES
recital-41,article-26,REFERENCES
recital-41,article-16,REFERENCES
recital-45,risk-unacceptable,CLASSIFIES_AS
recital-46,risk-high,CLASSIFIES_AS
recital-48,article-24,REFERENCES
recital-49,risk-high,CLASSIFIES_AS
recital-50,risk-high,CLASSIFIES_AS
recital-51,risk-high,CLASSIFIES_AS
recital-52,risk-high,CLASSIFIES_AS
recital-53,article-4,REFERENCES
recital-53,article-3,REFERENCES
recital-53,article-3,REFERENCES
recital-53,risk-high,CLASSIFIES_AS
recital-54,article-9,REFERENCES
recital-54,risk-high,CLASSIFIES_AS
recital-55,risk-high,CLASSIFIES_AS
recital-56,risk-high,CLASSIFIES_AS
recital-57,risk-high,CLASSIFIES_AS
recital-58,risk-high,CLASSIFIES_AS
recital-59,risk-high,CLASSIFIES_AS
recital-6,article-2,REFERENCES
recital-6,article-6,REFERENCES
recital-60,risk-high,CLASSIFIES_AS
recital-61,risk-high,CLASSIFIES_AS
recital-62,article-39,REFERENCES
recital-62,risk-high,CLASSIFIES_AS
recital-63,risk-high,CLASSIFIES_AS
recital-64,risk-high,CLASSIFIES_AS
recital-65,risk-high,CLASSIFIES_AS
recital-66,risk-high,CLASSIFIES_AS
recital-67,risk-high,CLASSIFIES_AS
recital-68,risk-high,CLASSIFIES_AS
recital-7,risk-high,CLASSIFIES_AS
recital-70,article-9,REFERENCES
recital-70,article-10,REFERENCES
recital-70,risk-high,CLASSIFIES_AS
recital-71,risk-high,CLASSIFIES_AS
recital-72,risk-high,CLASSIFIES_AS
recital-73,risk-high,CLASSIFIES_AS
recital-74,risk-high,CLASSIFIES_AS
recital-75,risk-high,CLASSIFIES_AS
recital-76,risk-high,CLASSIFIES_AS
recital-77,risk-high,CLASSIFIES_AS
recital-78,risk-high,CLASSIFIES_AS
recital-79,risk-high,CLASSIFIES_AS
recital-80,risk-high,CLASSIFIES_AS
recital-81,risk-high,CLASSIFIES_AS
recital-82,risk-high,CLASSIFIES_AS
recital-84,article-16,REFERENCES
recital-84,risk-high,CLASSIFIES_AS
recital-85,risk-high,CLASSIFIES_AS
recital-86,risk-high,CLASSIFIES_AS
recital-87,risk-high,CLASSIFIES_AS
recital-88,risk-high,CLASSIFIES_AS
recital-9,risk-high,CLASSIFIES_AS
recital-90,risk-high,CLASSIFIES_AS
recital-91,risk-high,CLASSIFIES_AS
recital-92,risk-high,CLASSIFIES_AS
recital-93,article-13,REFERENCES
recital-93,risk-high,CLASSIFIES_AS
recital-94,article-10,REFERENCES
recital-94,article-4,REFERENCES
recital-96,risk-high,CLASSIFIES_AS
annex-i,article-2,REFERENCES
annex-ii,article-5,REFERENCES
annex-ii,article-5,REFERENCES
annex-iii,article-6,REFERENCES
annex-iii,article-6,REFERENCES
annex-iii,article-3,REFERENCES
annex-iii,article-3,REFERENCES
annex-iii,article-3,REFERENCES
annex-iii,article-3,REFERENCES
annex-iii,article-3,REFERENCES
annex-iii,article-3,REFERENCES
annex-iii,risk-high,CLASSIFIES_AS
annex-iv,article-11,REFERENCES
annex-iv,article-11,REFERENCES
annex-iv,article-14,REFERENCES
annex-iv,article-13,REFERENCES
annex-iv,article-14,REFERENCES
annex-iv,article-13,REFERENCES
annex-iv,article-14,REFERENCES
annex-iv,article-13,REFERENCES
annex-iv,article-14,REFERENCES
annex-iv,article-14,REFERENCES
annex-iv,article-9,REFERENCES
annex-iv,article-9,REFERENCES
annex-iv,article-47,REFERENCES
annex-iv,article-47,REFERENCES
annex-iv,article-72,REFERENCES
annex-iv,article-72,REFERENCES
annex-iv,article-72,REFERENCES
annex-iv,article-72,REFERENCES
annex-ix,article-60,REFERENCES
annex-ix,article-60,REFERENCES
annex-ix,annex-iii,REFERENCES
annex-ix,risk-high,CLASSIFIES_AS
annex-v,article-47,REFERENCES
annex-v,article-47,REFERENCES
annex-v,article-47,REFERENCES
annex-v,article-47,REFERENCES
annex-v,article-47,REFERENCES
annex-vi,article-17,REFERENCES
annex-vi,article-72,REFERENCES
annex-vii,article-17,REFERENCES
annex-vii,article-17,REFERENCES
annex-vii,article-17,REFERENCES
annex-vii,article-17,REFERENCES
annex-vii,article-43,REFERENCES
annex-vii,annex-iv,REFERENCES
annex-vii,annex-iv,REFERENCES
annex-vii,risk-high,CLASSIFIES_AS
annex-viii,article-49,REFERENCES
annex-viii,article-49,REFERENCES
annex-viii,article-49,REFERENCES
annex-viii,article-47,REFERENCES
annex-viii,article-47,REFERENCES
annex-viii,article-49,REFERENCES
annex-viii,article-49,REFERENCES
annex-viii,article-6,REFERENCES
annex-viii,article-6,REFERENCES
annex-viii,article-49,REFERENCES
annex-viii,article-49,REFERENCES
annex-viii,article-27,REFERENCES
annex-viii,article-27,REFERENCES
annex-viii,article-35,REFERENCES
annex-viii,article-27,REFERENCES
annex-viii,article-26,REFERENCES
annex-viii,article-35,REFERENCES
annex-viii,article-27,REFERENCES
annex-viii,article-26,REFERENCES
annex-viii,annex-iii,REFERENCES
annex-viii,annex-iii,REFERENCES
annex-viii,risk-high,CLASSIFIES_AS
annex-xi,article-53,REFERENCES
annex-xi,article-53,REFERENCES
annex-xii,article-53,REFERENCES
annex-xii,article-53,REFERENCES
annex-xiii,article-51,REFERENCES
annex-xiii,article-51,REFERENCES
annex-xiv,article-30,REFERENCES
annex-xiv,article-30,REFERENCES
annex-xiv,article-29,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-i,REFERENCES
annex-xiv,annex-iii,REFERENCES
annex-xiv,risk-high,CLASSIFIES_AS
recital-104,article-4,INTERPRETS
recital-106,article-4,INTERPRETS
recital-121,article-2,INTERPRETS
recital-122,article-54,INTERPRETS
recital-136,article-16,INTERPRETS
recital-136,article-16,INTERPRETS
recital-14,article-4,INTERPRETS
recital-14,article-3,INTERPRETS
recital-14,article-3,INTERPRETS
recital-140,article-6,INTERPRETS
recital-140,article-9,INTERPRETS
recital-140,article-4,INTERPRETS
recital-140,article-10,INTERPRETS
recital-140,article-22,INTERPRETS
recital-140,article-24,INTERPRETS
recital-149,article-30,INTERPRETS
recital-149,article-33,INTERPRETS
recital-160,article-9,INTERPRETS
recital-164,article-18,INTERPRETS
recital-176,article-5,INTERPRETS
recital-180,article-42,INTERPRETS
recital-24,article-4,INTERPRETS
recital-24,article-4,INTERPRETS
recital-3,article-16,INTERPRETS
recital-3,article-16,INTERPRETS
recital-33,article-2,INTERPRETS
recital-38,article-16,INTERPRETS
recital-38,article-10,INTERPRETS
recital-38,article-10,INTERPRETS
recital-38,article-8,INTERPRETS
recital-39,article-10,INTERPRETS
recital-39,article-9,INTERPRETS
recital-39,article-10,INTERPRETS
recital-39,article-9,INTERPRETS
recital-40,article-5,INTERPRETS
recital-40,article-5,INTERPRETS
recital-40,article-5,INTERPRETS
recital-40,article-5,INTERPRETS
recital-40,article-26,INTERPRETS
recital-40,article-16,INTERPRETS
recital-40,article-16,INTERPRETS
recital-41,article-5,INTERPRETS
recital-41,article-5,INTERPRETS
recital-41,article-5,INTERPRETS
recital-41,article-26,INTERPRETS
recital-41,article-16,INTERPRETS
recital-48,article-24,INTERPRETS
recital-53,article-4,INTERPRETS
recital-53,article-3,INTERPRETS
recital-53,article-3,INTERPRETS
recital-54,article-9,INTERPRETS
recital-6,article-2,INTERPRETS
recital-6,article-6,INTERPRETS
recital-62,article-39,INTERPRETS
recital-70,article-9,INTERPRETS
recital-70,article-10,INTERPRETS
recital-84,article-16,INTERPRETS
recital-93,article-13,INTERPRETS
recital-94,article-10,INTERPRETS
recital-94,article-4,INTERPRETS
